Test#, Command line                                      , Result
Test#, Command line                                      , Result
206," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""m""  -c tessedit_char_blacklist=""mosa"" ", FAIL
207," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""m""  -c tessedit_char_blacklist=""abcdefghijklmnopqrstuvwxyz"" ", FAIL
208," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""karem""  -c tessedit_char_blacklist=""abcdefghijklmnopqrstuvwxyz"" ", FAIL
209," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_unblacklist=""abcdefghijklmnopqrstuvwxyz""  -c tessedit_char_blacklist=""karemos"" ", FAIL
210," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""karem"" ", FAIL
211," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""abcdefghijklmnopqrstuvwxyz"" ", FAIL
212," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""abcdefghijklmnopqrstuvwxyz""  -c tessedit_char_blacklist=""mosa"" ", FAIL
213," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""mosa""  -c tessedit_char_blacklist=""bcdefghijklnpqrtuvwxyz"" ", FAIL
214," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""karem""  -c tessedit_char_blacklist=""karem"" ", FAIL
215," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""mosa""  -c tessedit_char_blacklist=""bcdefghijklnpqrtuvwxyz"" ", FAIL
216," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""mosa""  -c tessedit_char_unblacklist=""kfc"" ", FAIL
217," tesseract ""images\config_images\english_28_letters_double.png"" ""images\config_images\english_28_letters_double"" -l eng -c page_separator=""""  -c tessedit_char_whitelist=""mosa""  -c tessedit_char_unblacklist=""karemos"" ", FAIL
218," tesseract ""images\page_seprator_tools\basic_test.txt"" ""images\page_seprator_tools\basic_test.txt"" -l eng -c page_separator=""aaaaaaaaaa"" ", FAIL
219," tesseract ""images\page_seprator_tools\complex_test.txt"" ""images\page_seprator_tools\complex_test.txt"" -l eng -c page_separator=""aaaaaaaaaa"" ", FAIL
220," tesseract ""images\page_seprator_tools\complex_test.txt"" ""images\page_seprator_tools\complex_test.txt"" -l eng -c page_separator=""aaaaaaaaaa""  -c tessedit_char_blacklist=""a"" ", FAIL
221," tesseract ""images\page_seprator_tools\complex_test.txt"" ""images\page_seprator_tools\complex_test.txt"" -l eng -c page_separator=""awawwaaa waaa awwwa wwa ww aawwwaa awwwaw awwwawawawawaaawawaw awaaawaw awawaawaawawawawawawaawawaawaawawawawaaawawaawawawawawwaawawwaawawawwaawawawaw"" ", FAIL
222," tesseract ""images\page_seprator_tools\complex_test.txt"" ""images\page_seprator_tools\complex_test.txt"" -l eng -c page_separator=""aaaaaaaaaa""  -c tessedit_char_whitelist=""thisfulineo"" ", FAIL
